  2.20907E+12  1.00000E+00  1.15852E+04  6.34550E+04
  2.21052E+12  1.00000E+00  8.19200E+03  5.82151E+04
  2.21198E+12  1.00000E+00  2.08856E+04  5.37185E+04
  2.21344E+12  1.00000E+00          NaN  4.37333E+04
  2.21490E+12  1.00000E+00  8.19200E+03  5.43396E+04
  2.21637E+12  1.00000E+00  2.45760E+04  6.47634E+04
  2.21783E+12  1.00000E+00  1.41890E+04  6.65521E+04
  2.21930E+12  1.00000E+00  8.19200E+03  5.30902E+04
  2.22077E+12  1.00000E+00  2.38836E+04  2.95367E+04
  2.22224E+12  1.00000E+00  1.87702E+04  2.65451E+04
  2.22371E+12  1.00000E+00  8.19200E+03  4.91520E+04
  2.22519E+12  1.00000E+00  2.20576E+04          NaN
  2.22666E+12  1.00000E+00  2.12834E+04          NaN
  2.22814E+12  1.00000E+00  1.63840E+04  2.59054E+04
  2.22962E+12  1.00000E+00  5.79262E+03          NaN
  2.23110E+12  1.00001E+00  1.83179E+04  1.00331E+04
  2.23259E+12  1.00001E+00  2.08856E+04          NaN
  2.23408E+12  1.00001E+00  1.41890E+04          NaN
  2.23557E+12  1.00001E+00  2.31705E+04          NaN
  2.23706E+12  1.00000E+00  1.92119E+04          NaN
  2.23855E+12  1.00001E+00  2.24347E+04          NaN
  2.24004E+12  1.00001E+00  2.38836E+04          NaN
  2.24154E+12  1.00001E+00  1.92119E+04          NaN
  2.24304E+12  1.00001E+00  2.65451E+04          NaN
  2.24454E+12  1.00001E+00  3.22519E+04          NaN
  2.24604E+12  1.00001E+00  2.83779E+04          NaN
  2.24755E+12  1.00001E+00  2.71698E+04          NaN
  2.24905E+12  1.00001E+00  2.71698E+04          NaN
  2.25056E+12  1.00001E+00  2.71698E+04          NaN
  2.25207E+12  1.00001E+00  2.95367E+04          NaN
  2.25359E+12  1.00001E+00  3.00993E+04          NaN
  2.25510E+12  1.00001E+00  3.37765E+04  4.59775E+04
  2.25662E+12  1.00001E+00  3.79847E+04  4.77672E+04
  2.25814E+12  1.00001E+00  3.22519E+04  4.52418E+04
  2.25966E+12  1.00002E+00  2.89631E+04  4.43050E+04
  2.26118E+12  1.00002E+00  4.17712E+04  3.99229E+04
  2.26270E+12  1.00002E+00  3.61749E+04  2.74768E+04
  2.26423E+12  1.00002E+00  4.01324E+04  1.47683E+04
  2.26576E+12  1.00002E+00  4.13676E+04  3.88581E+04
  2.26729E+12  1.00002E+00  4.29592E+04  4.37333E+04
  2.26883E+12  1.00002E+00  4.52418E+04  5.35621E+04
  2.27036E+12  1.00002E+00  4.98300E+04  5.38745E+04
  2.27190E+12  1.00003E+00  5.18108E+04  3.47557E+04
  2.27344E+12  1.00003E+00  5.40299E+04  3.54724E+04
  2.27498E+12  1.00003E+00  5.61615E+04  4.25669E+04
  2.27652E+12  1.00003E+00  5.64595E+04  3.27680E+04
  2.27807E+12  1.00003E+00  5.87887E+04  2.24347E+04
  2.27962E+12  1.00004E+00  5.73440E+04  3.92875E+04
  2.28117E+12  1.00004E+00  6.50220E+04          NaN
  2.28272E+12  1.00004E+00  6.73041E+04          NaN
  2.28427E+12  1.00004E+00  6.90270E+04          NaN
  2.28583E+12  1.00005E+00  7.09448E+04          NaN
  2.28739E+12  1.00005E+00  7.28121E+04          NaN
  2.28895E+12  1.00005E+00  7.70658E+04          NaN
  2.29051E+12  1.00006E+00  8.19200E+04          NaN
  2.29208E+12  1.00006E+00  8.47387E+04          NaN
  2.29364E+12  1.00007E+00  8.68893E+04          NaN
  2.29521E+12  1.00007E+00  8.95517E+04          NaN
  2.29678E+12  1.00007E+00  9.35826E+04          NaN
  2.29836E+12  1.00008E+00  9.99961E+04  2.28056E+04
  2.29993E+12  1.00009E+00  1.00331E+05          NaN
  2.30151E+12  1.00009E+00  9.96600E+04          NaN
  2.30309E+12  1.00010E+00  1.02645E+05          NaN
  2.30467E+12  1.00010E+00  1.06180E+05          NaN
  2.30626E+12  1.00011E+00  1.11724E+05          NaN
  2.30784E+12  1.00012E+00  1.15852E+05          NaN
  2.30943E+12  1.00013E+00  1.17292E+05          NaN
  2.31102E+12  1.00013E+00  1.20676E+05  3.97122E+04
  2.31261E+12  1.00014E+00  1.27174E+05  3.70909E+04
  2.31421E+12  1.00015E+00  1.33104E+05  2.74768E+04
  2.31581E+12  1.00016E+00  1.37567E+05  1.35849E+04
  2.31741E+12  1.00017E+00  1.43769E+05  1.83179E+04
  2.31901E+12  1.00018E+00  1.49938E+05  1.96437E+04
  2.32061E+12  1.00019E+00  1.56079E+05  2.98193E+04
  2.32222E+12  1.00020E+00  1.64045E+05  2.89631E+04
  2.32383E+12  1.00021E+00  1.70464E+05  1.35849E+04
  2.32544E+12  1.00023E+00  1.75890E+05  3.40239E+04
  2.32705E+12  1.00024E+00  1.81707E+05  5.09948E+04
  2.32867E+12  1.00026E+00  1.85183E+05  4.81171E+04
  2.33028E+12  1.00027E+00  1.93165E+05  1.87702E+04
  2.33190E+12  1.00029E+00  1.99488E+05  4.11643E+04
  2.33353E+12  1.00030E+00  2.03979E+05  3.70909E+04
  2.33515E+12  1.00032E+00  2.13621E+05  2.28056E+04
  2.33678E+12  1.00034E+00  2.22846E+05  3.59423E+04
  2.33840E+12  1.00036E+00  2.28937E+05          NaN
  2.34004E+12  1.00039E+00  2.38273E+05  2.12834E+04
  2.34167E+12  1.00041E+00  2.45896E+05          NaN
  2.34330E+12  1.00043E+00  2.52893E+05          NaN
  2.34494E+12  1.00046E+00  2.63548E+05          NaN
  2.34658E+12  1.00049E+00  2.71327E+05          NaN
  2.34822E+12  1.00052E+00  2.77925E+05          NaN
  2.34987E+12  1.00055E+00  2.89283E+05          NaN
  2.35152E+12  1.00058E+00  2.94570E+05          NaN
  2.35317E+12  1.00061E+00  2.98868E+05          NaN
  2.35482E+12  1.00065E+00  3.03657E+05          NaN
  2.35647E+12  1.00068E+00  3.07936E+05  3.27680E+04
  2.35813E+12  1.00071E+00  3.13123E+05  5.79262E+03
  2.35979E+12  1.00075E+00  3.21790E+05          NaN
  2.36145E+12  1.00078E+00  3.29008E+05          NaN
  2.36311E+12  1.00082E+00  3.39153E+05          NaN
  2.36478E+12  1.00086E+00  3.51589E+05          NaN
  2.36644E+12  1.00090E+00  3.60820E+05          NaN
  2.36811E+12  1.00095E+00  3.72623E+05          NaN
  2.36979E+12  1.00100E+00  3.86242E+05  1.92119E+04
  2.37146E+12  1.00106E+00  4.01826E+05  3.82049E+04
  2.37314E+12  1.00111E+00  4.20354E+05  3.49962E+04
  2.37482E+12  1.00117E+00  4.38788E+05  3.73163E+04
  2.37650E+12  1.00122E+00  4.57654E+05  2.89631E+04
  2.37819E+12  1.00128E+00  4.69166E+05          NaN
  2.37987E+12  1.00135E+00  4.82633E+05  1.35849E+04
  2.38156E+12  1.00142E+00  4.95057E+05  1.41890E+04
  2.38325E+12  1.00149E+00  5.09750E+05  1.73779E+04
  2.38495E+12  1.00157E+00  5.26077E+05  3.09241E+04
  2.38664E+12  1.00165E+00  5.47272E+05  4.43050E+04
  2.38834E+12  1.00174E+00  5.68149E+05  4.07547E+04
  2.39004E+12  1.00182E+00  5.90563E+05  3.40239E+04
  2.39175E+12  1.00193E+00  6.11060E+05  4.31540E+04
  2.39345E+12  1.00203E+00  6.30784E+05  3.32761E+04
  2.39516E+12  1.00215E+00  6.48256E+05  4.15699E+04
  2.39687E+12  1.00227E+00  6.69392E+05  2.59054E+04
  2.39859E+12  1.00240E+00  6.92939E+05  2.83779E+04
  2.40030E+12  1.00253E+00  7.16039E+05  1.92119E+04
  2.40202E+12  1.00268E+00  7.35731E+05          NaN
  2.40374E+12  1.00283E+00  7.50183E+05          NaN
  2.40547E+12  1.00300E+00  7.59960E+05          NaN
  2.40719E+12  1.00318E+00  7.67342E+05          NaN
  2.40892E+12  1.00335E+00  7.75995E+05          NaN
  2.41065E+12  1.00351E+00  7.86304E+05          NaN
  2.41238E+12  1.00368E+00  7.99843E+05          NaN
  2.41412E+12  1.00385E+00  8.19200E+05          NaN
  2.41586E+12  1.00405E+00  8.40549E+05          NaN
  2.41760E+12  1.00427E+00  8.65953E+05          NaN
  2.41934E+12  1.00452E+00  8.88747E+05          NaN
  2.42109E+12  1.00477E+00  9.11229E+05  1.08370E+04
  2.42284E+12  1.00505E+00  9.39155E+05  1.08370E+04
  2.42459E+12  1.00533E+00  9.76086E+05          NaN
  2.42634E+12  1.00562E+00  1.02184E+06          NaN
  2.42810E+12  1.00597E+00  1.08812E+06          NaN
  2.42986E+12  1.00635E+00  1.15513E+06          NaN
  2.43162E+12  1.00673E+00  1.21510E+06          NaN
  2.43338E+12  1.00713E+00  1.26072E+06          NaN
  2.43515E+12  1.00759E+00  1.29915E+06  2.74768E+04
  2.43692E+12  1.00810E+00  1.35478E+06  2.95367E+04
  2.43869E+12  1.00869E+00  1.44333E+06  2.16740E+04
  2.44046E+12  1.00934E+00  1.58796E+06  1.58637E+04
  2.44224E+12  1.00997E+00  1.77156E+06  2.77804E+04
  2.44402E+12  1.01061E+00  1.91598E+06  2.68593E+04
  2.44580E+12  1.01130E+00  2.02178E+06  2.52494E+04
  2.44758E+12  1.01209E+00  2.11001E+06  3.32761E+04
  2.44937E+12  1.01304E+00  2.22110E+06  2.52494E+04
  2.45116E+12  1.01413E+00  2.31525E+06  3.54724E+04
  2.45295E+12  1.01516E+00  2.42660E+06  3.25110E+04
  2.45474E+12  1.01620E+00  2.53325E+06  3.52351E+04
  2.45654E+12  1.01742E+00  2.61952E+06  2.45760E+04
  2.45834E+12  1.01868E+00  2.62921E+06  3.19908E+04
  2.46014E+12  1.02023E+00  2.54034E+06  2.16740E+04
  2.46195E+12  1.02182E+00  2.46428E+06  2.24347E+04
  2.46376E+12  1.02317E+00  2.39624E+06  1.58637E+04
  2.46557E+12  1.02467E+00  2.37147E+06          NaN
  2.46738E+12  1.02661E+00  2.39111E+06          NaN
  2.46920E+12  1.02858E+00  2.45074E+06          NaN
  2.47102E+12  1.03065E+00  2.60984E+06          NaN
  2.47284E+12  1.03218E+00  2.85293E+06          NaN
  2.47466E+12  1.03372E+00  3.06779E+06          NaN
  2.47649E+12  1.03662E+00  3.27791E+06  1.58637E+04
  2.47832E+12  1.04001E+00  3.49636E+06  1.96437E+04
  2.48015E+12  1.04223E+00  3.72449E+06  2.65451E+04
  2.48198E+12  1.04415E+00  3.98278E+06  2.74768E+04
  2.48382E+12  1.04729E+00  4.33622E+06  3.68640E+04
  2.48566E+12  1.05071E+00  4.88583E+06  4.13676E+04
  2.48750E+12  1.05406E+00  5.50763E+06  4.74146E+04
  2.48935E+12  1.05759E+00  5.98714E+06  5.85026E+04
  2.49120E+12  1.06019E+00  6.17616E+06  7.71746E+04
  2.49305E+12  1.06353E+00  6.03236E+06  1.02154E+05
  2.49490E+12  1.06804E+00  5.71294E+06  1.37078E+05
  2.49676E+12  1.07281E+00  5.45822E+06  1.85996E+05
  2.49862E+12  1.07684E+00  5.24555E+06  2.27614E+05
  2.50048E+12  1.08114E+00  5.55315E+06  2.46271E+05
  2.50234E+12  1.08557E+00  6.20491E+06  2.66807E+05
  2.50421E+12  1.08973E+00  6.85996E+06  3.02050E+05
  2.50608E+12  1.09334E+00  7.46278E+06  3.49531E+05
  2.50796E+12  1.09965E+00  7.39442E+06  4.30060E+05
  2.50983E+12  1.10490E+00  7.05563E+06  5.32054E+05
  2.51171E+12  1.11197E+00  6.70733E+06  6.02947E+05
  2.51359E+12  1.11802E+00  6.69542E+06  6.42968E+05
  2.51548E+12  1.12674E+00  7.02574E+06  6.90938E+05
  2.51736E+12  1.13455E+00  7.48218E+06  7.59065E+05
  2.51925E+12  1.13803E+00  7.28216E+06  8.28992E+05
  2.52115E+12  1.14174E+00  6.62550E+06  8.80678E+05
  2.52304E+12  1.14804E+00  6.19852E+06  9.01744E+05
  2.52494E+12  1.15405E+00  6.05123E+06  9.01836E+05
  2.52684E+12  1.16309E+00  5.94280E+06  9.18646E+05
  2.52875E+12  1.17000E+00  5.86572E+06  9.45112E+05
  2.53066E+12  1.17771E+00  5.89106E+06  9.59129E+05
  2.53257E+12  1.18877E+00  6.06903E+06  9.68217E+05
  2.53448E+12  1.19721E+00  6.39427E+06  9.66239E+05
  2.53639E+12  1.20607E+00  6.88356E+06  9.64771E+05
  2.53831E+12  1.21195E+00  7.56266E+06  9.74530E+05
  2.54024E+12  1.21727E+00  8.31619E+06  9.98492E+05
  2.54216E+12  1.22552E+00  8.56880E+06  1.03879E+06
  2.54409E+12  1.23666E+00  8.39025E+06  1.09016E+06
  2.54602E+12  1.24705E+00  7.99198E+06  1.18175E+06
  2.54795E+12  1.25183E+00  7.97858E+06  1.26165E+06
  2.54989E+12  1.25888E+00  8.39656E+06  1.30849E+06
  2.55183E+12  1.27073E+00  8.76958E+06  1.32683E+06
  2.55377E+12  1.28180E+00  8.60942E+06  1.32907E+06
  2.55571E+12  1.29236E+00  8.03083E+06  1.32798E+06
  2.55766E+12  1.30047E+00  7.62988E+06  1.34348E+06
  2.55961E+12  1.30963E+00  7.59728E+06  1.36106E+06
  2.56157E+12  1.31684E+00  7.66569E+06  1.36778E+06
  2.56353E+12  1.32751E+00  7.81488E+06  1.36208E+06
  2.56549E+12  1.34302E+00  7.99856E+06  1.34493E+06
  2.56745E+12  1.35513E+00  8.14744E+06  1.32773E+06
  2.56941E+12  1.36210E+00  8.27989E+06  1.31673E+06
  2.57138E+12  1.36864E+00  8.15482E+06  1.30974E+06
  2.57336E+12  1.37661E+00  7.87949E+06  1.31486E+06
  2.57533E+12  1.38706E+00  7.75732E+06  1.32268E+06
  2.57731E+12  1.39319E+00  7.68072E+06  1.32768E+06
  2.57929E+12  1.40064E+00  7.62970E+06  1.33364E+06
  2.58127E+12  1.41930E+00  7.59046E+06  1.33794E+06
  2.58326E+12  1.43863E+00  7.57674E+06  1.33946E+06
  2.58525E+12  1.44434E+00  7.53952E+06  1.34118E+06
  2.58725E+12  1.44764E+00  7.49033E+06  1.33905E+06
  2.58924E+12  1.45903E+00  7.41607E+06  1.32840E+06
  2.59124E+12  1.47262E+00  7.32899E+06  1.32879E+06
  2.59324E+12  1.48529E+00  7.27366E+06  1.33574E+06
  2.59525E+12  1.48922E+00  7.23921E+06  1.34783E+06
  2.59726E+12  1.49615E+00  7.22941E+06  1.35920E+06
  2.59927E+12  1.51062E+00  7.23959E+06  1.36242E+06
  2.60129E+12  1.52543E+00  7.25752E+06  1.35640E+06
  2.60330E+12  1.53577E+00  7.27262E+06  1.34543E+06
  2.60533E+12  1.54504E+00  7.28466E+06  1.33702E+06
  2.60735E+12  1.56209E+00  7.28923E+06  1.33557E+06
  2.60938E+12  1.58264E+00  7.31962E+06  1.34319E+06
  2.61141E+12  1.58875E+00  7.34970E+06  1.35222E+06
  2.61344E+12  1.59374E+00  7.37413E+06  1.35688E+06
  2.61548E+12  1.60272E+00  7.38710E+06  1.36040E+06
  2.61752E+12  1.61838E+00  7.38664E+06  1.36116E+06
  2.61956E+12  1.62497E+00  7.36980E+06  1.36307E+06
  2.62161E+12  1.62167E+00  7.33432E+06  1.36212E+06
  2.62366E+12  1.63583E+00  7.28906E+06  1.35979E+06
  2.62571E+12  1.65911E+00  7.25661E+06  1.36076E+06
  2.62777E+12  1.67089E+00  7.24597E+06  1.36558E+06
  2.62983E+12  1.67245E+00  7.24369E+06  1.36911E+06
  2.63189E+12  1.67725E+00  7.24477E+06  1.37295E+06
  2.63396E+12  1.69877E+00  7.23195E+06  1.37613E+06
  2.63603E+12  1.70774E+00  7.22924E+06  1.37899E+06
  2.63810E+12  1.70934E+00  7.22670E+06  1.38265E+06
  2.64018E+12  1.71537E+00  7.22259E+06  1.38825E+06
  2.64226E+12  1.73284E+00  7.20611E+06  1.39520E+06
  2.64434E+12  1.75435E+00  7.17715E+06  1.40017E+06
  2.64642E+12  1.77270E+00  7.15401E+06  1.40237E+06
  2.64853E+12  1.77527E+00  7.11673E+06  1.40231E+06
  2.65067E+12  1.77059E+00  7.08526E+06  1.40154E+06
  2.65286E+12  1.76958E+00  7.07102E+06  1.40072E+06
  2.65508E+12  1.77865E+00  7.06380E+06  1.39833E+06
  2.65734E+12  1.78771E+00  7.04940E+06  1.39378E+06
  2.65964E+12  1.78938E+00  7.02879E+06  1.38597E+06
  2.66199E+12  1.79751E+00  7.00116E+06  1.37701E+06
  2.66437E+12  1.80853E+00  6.97633E+06  1.37207E+06
  2.66680E+12  1.81308E+00  6.95224E+06  1.36880E+06
  2.66927E+12  1.80641E+00  6.93101E+06  1.36100E+06
  2.67179E+12  1.80441E+00  6.91185E+06  1.35220E+06
  2.67436E+12  1.81461E+00  6.89761E+06  1.34792E+06
  2.67696E+12  1.82627E+00  6.88165E+06  1.34737E+06
  2.67962E+12  1.81979E+00  6.86660E+06  1.34905E+06
  2.68232E+12  1.81796E+00  6.85836E+06  1.34855E+06
  2.68508E+12  1.81985E+00  6.84651E+06  1.34740E+06
  2.68788E+12  1.82802E+00  6.83193E+06  1.34868E+06
  2.69073E+12  1.83291E+00  6.81470E+06  1.34711E+06
  2.69363E+12  1.83019E+00  6.80561E+06  1.34485E+06
  2.69659E+12  1.82900E+00  6.79739E+06  1.34347E+06
  2.69960E+12  1.83431E+00  6.78490E+06  1.34343E+06
  2.70266E+12  1.83668E+00  6.77840E+06  1.34193E+06
  2.70578E+12  1.82670E+00  6.76703E+06  1.34338E+06
  2.70895E+12  1.81688E+00  6.75031E+06  1.34099E+06
  2.71219E+12  1.82194E+00  6.74044E+06  1.33938E+06
  2.71548E+12  1.83307E+00  6.72834E+06  1.34236E+06
  2.71882E+12  1.83769E+00  6.71254E+06  1.34641E+06
  2.72223E+12  1.83115E+00  6.69579E+06  1.35012E+06
  2.72570E+12  1.82988E+00  6.68102E+06  1.35038E+06
  2.72924E+12  1.82856E+00  6.66990E+06  1.34861E+06
  2.73283E+12  1.83710E+00  6.66646E+06  1.34861E+06
  2.73650E+12  1.83915E+00  6.66287E+06  1.34902E+06
  2.74022E+12  1.82979E+00  6.66497E+06  1.34834E+06
  2.74402E+12  1.82204E+00  6.66170E+06  1.34724E+06
  2.74788E+12  1.82340E+00  6.65204E+06  1.34847E+06
  2.75181E+12  1.83738E+00  6.64102E+06  1.34769E+06
  2.75582E+12  1.84025E+00  6.63649E+06  1.34243E+06
  2.75989E+12  1.83046E+00  6.63580E+06  1.33723E+06
  2.76404E+12  1.82024E+00  6.63155E+06  1.33179E+06
  2.76826E+12  1.82156E+00  6.63285E+06  1.32448E+06
  2.77256E+12  1.82172E+00  6.63647E+06  1.31978E+06
  2.77694E+12  1.82234E+00  6.63503E+06  1.31605E+06
  2.78139E+12  1.82412E+00  6.62518E+06  1.31216E+06
  2.78593E+12  1.82227E+00  6.62208E+06  1.30939E+06
  2.79055E+12  1.81715E+00  6.63174E+06  1.30792E+06
  2.79525E+12  1.81143E+00  6.63382E+06  1.30511E+06
  2.80003E+12  1.81250E+00  6.62682E+06  1.30108E+06
  2.80490E+12  1.82398E+00  6.62218E+06  1.29662E+06
  2.80986E+12  1.82422E+00  6.61908E+06  1.29397E+06
  2.81491E+12  1.81729E+00  6.61609E+06  1.29096E+06
  2.82005E+12  1.81351E+00  6.61498E+06  1.28628E+06
  2.82528E+12  1.81619E+00  6.60948E+06  1.28063E+06
  2.83060E+12  1.81382E+00  6.60619E+06  1.27478E+06
  2.83603E+12  1.80840E+00  6.60415E+06  1.27194E+06
  2.84154E+12  1.80421E+00  6.60174E+06  1.26636E+06
  2.84716E+12  1.80258E+00  6.59799E+06  1.25855E+06
  2.85288E+12  1.80441E+00  6.59708E+06  1.25276E+06
  2.85870E+12  1.79899E+00  6.59685E+06  1.24595E+06
  2.86463E+12  1.79384E+00  6.59958E+06  1.23860E+06
  2.87066E+12  1.78814E+00  6.60176E+06  1.22986E+06
  2.87681E+12  1.78465E+00  6.60604E+06  1.22079E+06
  2.88306E+12  1.77687E+00  6.61832E+06  1.21263E+06
  2.88943E+12  1.77070E+00  6.61962E+06  1.20596E+06
  2.89591E+12  1.77217E+00  6.62821E+06  1.19804E+06
  2.90250E+12  1.76653E+00  6.63279E+06  1.18801E+06
  2.90922E+12  1.76151E+00  6.64536E+06  1.18000E+06
  2.91605E+12  1.75590E+00  6.65701E+06  1.17397E+06
  2.92301E+12  1.74671E+00  6.66605E+06  1.16834E+06
  2.93010E+12  1.74397E+00  6.66849E+06  1.16004E+06
  2.93731E+12  1.74566E+00  6.67384E+06  1.15036E+06
  2.94465E+12  1.73859E+00  6.68120E+06  1.14215E+06
  2.95213E+12  1.73434E+00  6.68688E+06  1.13518E+06
  2.95974E+12  1.73242E+00  6.68590E+06  1.12726E+06
  2.96748E+12  1.72466E+00  6.68863E+06  1.11970E+06
  2.97537E+12  1.72169E+00  6.69416E+06  1.11119E+06
  2.98339E+12  1.71570E+00  6.70112E+06  1.10021E+06
  2.99156E+12  1.70951E+00  6.70336E+06  1.09096E+06
  2.99988E+12  1.70848E+00  6.71246E+06  1.07915E+06
  3.00835E+12  1.70167E+00  6.71672E+06  1.06716E+06
  3.01697E+12  1.69826E+00  6.72399E+06  1.05390E+06
  3.02575E+12  1.69252E+00  6.73530E+06  1.04207E+06
  3.03468E+12  1.68784E+00  6.74042E+06  1.03176E+06
  3.04378E+12  1.68486E+00  6.74951E+06  1.02233E+06
  3.05304E+12  1.68330E+00  6.75188E+06  1.01226E+06
  3.06246E+12  1.67693E+00  6.75182E+06  1.00368E+06
  3.07206E+12  1.67172E+00  6.75484E+06  9.96802E+05
  3.08182E+12  1.66698E+00  6.75913E+06  9.90250E+05
  3.09177E+12  1.66592E+00  6.77143E+06  9.83014E+05
  3.10189E+12  1.66401E+00  6.78365E+06  9.77795E+05
  3.11219E+12  1.65852E+00  6.79426E+06  9.69680E+05
  3.12268E+12  1.65218E+00  6.80956E+06  9.59767E+05
  3.13336E+12  1.64756E+00  6.82564E+06  9.52943E+05
  3.14423E+12  1.64320E+00  6.84167E+06  9.44517E+05
  3.15530E+12  1.63778E+00  6.85969E+06  9.33124E+05
  3.16657E+12  1.63103E+00  6.88021E+06  9.25524E+05
  3.17803E+12  1.62030E+00  6.89453E+06  9.16214E+05
  3.18971E+12  1.61611E+00  6.91114E+06  9.08278E+05
  3.20159E+12  1.61073E+00  6.93483E+06  8.98108E+05
  3.21369E+12  1.60565E+00  6.95469E+06  8.89011E+05
  3.22601E+12  1.59909E+00  6.97231E+06  8.81140E+05
  3.23855E+12  1.59511E+00  6.99487E+06  8.72602E+05
  3.25131E+12  1.59101E+00  7.01166E+06  8.65803E+05
  3.26431E+12  1.58554E+00  7.03544E+06  8.58974E+05
  3.27753E+12  1.57910E+00  7.04836E+06  8.51609E+05
  3.29100E+12  1.57405E+00  7.06251E+06  8.44720E+05
  3.30471E+12  1.56865E+00  7.07732E+06  8.36803E+05
  3.31866E+12  1.56589E+00  7.08933E+06  8.29346E+05
  3.33287E+12  1.56080E+00  7.10015E+06  8.21746E+05
  3.34733E+12  1.55558E+00  7.10918E+06  8.14208E+05
  3.36206E+12  1.54906E+00  7.12080E+06  8.06163E+05
  3.37704E+12  1.54339E+00  7.13624E+06  7.97874E+05
  3.39230E+12  1.53642E+00  7.14827E+06  7.89769E+05
  3.40783E+12  1.53113E+00  7.16335E+06  7.82079E+05
  3.42364E+12  1.52392E+00  7.17526E+06  7.74409E+05
  3.43974E+12  1.51752E+00  7.18535E+06  7.66614E+05
  3.45612E+12  1.51163E+00  7.19569E+06  7.59568E+05
  3.47281E+12  1.50568E+00  7.20959E+06  7.52244E+05
  3.48979E+12  1.50009E+00  7.22328E+06  7.44532E+05
  3.50707E+12  1.49487E+00  7.24269E+06  7.36044E+05
  3.52467E+12  1.48942E+00  7.25691E+06  7.26714E+05
  3.54259E+12  1.48441E+00  7.27099E+06  7.17303E+05
  3.56082E+12  1.48011E+00  7.28445E+06  7.06919E+05
  3.57939E+12  1.47502E+00  7.30216E+06  6.97024E+05
  3.59829E+12  1.46914E+00  7.32165E+06  6.87640E+05
  3.61753E+12  1.46355E+00  7.32466E+06  6.77668E+05
  3.63711E+12  1.45862E+00  7.32260E+06  6.67535E+05
  3.65705E+12  1.45349E+00  7.32396E+06  6.57475E+05
  3.67735E+12  1.44639E+00  7.33235E+06  6.47848E+05
  3.69801E+12  1.43953E+00  7.33725E+06  6.38523E+05
  3.71905E+12  1.43399E+00  7.33787E+06  6.29706E+05
  3.74046E+12  1.42966E+00  7.34672E+06  6.20912E+05
  3.76226E+12  1.42724E+00  7.36085E+06  6.12314E+05
  3.78445E+12  1.42506E+00  7.37618E+06  6.04170E+05
  3.80704E+12  1.42225E+00  7.39084E+06  5.96506E+05
  3.83004E+12  1.41952E+00  7.40441E+06  5.90279E+05
  3.85345E+12  1.41667E+00  7.41951E+06  5.84804E+05
  3.87728E+12  1.41289E+00  7.43639E+06  5.79124E+05
  3.90154E+12  1.40829E+00  7.45006E+06  5.73052E+05
  3.92624E+12  1.40288E+00  7.46125E+06  5.66745E+05
  3.95138E+12  1.39752E+00  7.46093E+06  5.60426E+05
  3.97698E+12  1.39289E+00  7.45553E+06  5.55276E+05
  4.00303E+12  1.38944E+00  7.43971E+06  5.50344E+05
  4.02956E+12  1.38752E+00  7.43028E+06  5.44645E+05
  4.05656E+12  1.38575E+00  7.41625E+06  5.37786E+05
  4.08405E+12  1.38286E+00  7.41046E+06  5.30302E+05
  4.11203E+12  1.37903E+00  7.40901E+06  5.22846E+05
  4.14052E+12  1.37553E+00  7.40216E+06  5.16194E+05
  4.16952E+12  1.37315E+00  7.39741E+06  5.08861E+05
  4.19904E+12  1.37086E+00  7.39567E+06  5.01647E+05
  4.22909E+12  1.36765E+00  7.39440E+06  4.94659E+05
