-0.46543 -0.153511 
-0.460867 -0.164591 
-0.456304 -0.174095 
-0.451741 -0.180634 
-0.447178 -0.184017 
-0.442615 -0.185389 
-0.438052 -0.186129 
-0.433489 -0.186779 
-0.428926 -0.187389 
-0.424363 -0.188376 
-0.4198 -0.190409 
-0.415237 -0.193896 
-0.410674 -0.198478 
-0.406111 -0.202947 
-0.401548 -0.206284 
-0.396985 -0.20815 
-0.392422 -0.208455 
-0.387859 -0.206658 
-0.383296 -0.202258 
-0.378733 -0.194929 
-0.374169 -0.184749 
-0.369606 -0.172532 
-0.365043 -0.159563 
-0.36048 -0.14735 
-0.355917 -0.13728 
-0.351354 -0.13037 
-0.346791 -0.12755 
-0.342228 -0.128856 
-0.337665 -0.133493 
-0.333102 -0.140488 
-0.328539 -0.148822 
-0.323976 -0.157359 
-0.319413 -0.164828 
-0.31485 -0.170122 
-0.310287 -0.173342 
-0.305724 -0.175811 
-0.301161 -0.178323 
-0.296598 -0.180456 
-0.292035 -0.181476 
-0.287472 -0.180812 
-0.282909 -0.178403 
-0.278346 -0.174588 
-0.273783 -0.169558 
-0.26922 -0.163097 
-0.264656 -0.155234 
-0.260093 -0.14636 
-0.25553 -0.137061 
-0.250967 -0.127637 
-0.246404 -0.11761 
-0.241841 -0.106059 
-0.237278 -0.0925534 
-0.232715 -0.0775694 
-0.228152 -0.0622664 
-0.223589 -0.0484814 
-0.219026 -0.0379618 
-0.214463 -0.0312549 
-0.2099 -0.0272601 
-0.205337 -0.0239042 
-0.200774 -0.0197918 
-0.196211 -0.014742 
-0.191648 -0.00928558 
-0.187085 -0.00373057 
-0.182522 0.00220513 
-0.177959 0.00925683 
-0.173396 0.0178772 
-0.168833 0.0280151 
-0.16427 0.0393675 
-0.159706 0.0518597 
-0.155143 0.0655689 
-0.15058 0.0808375 
-0.146017 0.0981892 
-0.141454 0.117856 
-0.136891 0.140025 
-0.132328 0.164823 
-0.127765 0.191748 
-0.123202 0.21972 
-0.118639 0.246408 
-0.114076 0.269023 
-0.109513 0.285864 
-0.10495 0.297414 
-0.100387 0.305677 
-0.0958239 0.312422 
-0.0912608 0.317759 
-0.0866978 0.320468 
-0.0821348 0.319687 
-0.0775717 0.315891 
-0.0730087 0.310778 
-0.0684456 0.306691 
-0.0638826 0.305587 
-0.0593196 0.309207 
-0.0547565 0.319395 
-0.0501935 0.337243 
-0.0456304 0.36323 
-0.0410674 0.397486 
-0.0365043 0.440035 
-0.0319413 0.491432 
-0.0273783 0.552944 
-0.0228152 0.625871 
-0.0182522 0.710595 
-0.0136891 0.803905 
-0.00912608 0.896049 
-0.00456304 0.969778 
0.0 1.0 
0.00456304 0.969778 
0.00912608 0.896049 
0.0136891 0.803905 
0.0182522 0.710595 
0.0228152 0.625871 
0.0273783 0.552944 
0.0319413 0.491432 
0.0365043 0.440035 
0.0410674 0.397486 
0.0456304 0.36323 
0.0501935 0.337243 
0.0547565 0.319395 
0.0593196 0.309207 
0.0638826 0.305587 
0.0684456 0.306691 
0.0730087 0.310778 
0.0775717 0.315891 
0.0821348 0.319687 
0.0866978 0.320468 
0.0912608 0.31776 
0.0958239 0.312422 
0.100387 0.305677 
0.10495 0.297414 
0.109513 0.285864 
0.114076 0.269023 
0.118639 0.246408 
0.123202 0.21972 
0.127765 0.191748 
0.132328 0.164823 
0.136891 0.140025 
0.141454 0.117856 
0.146017 0.0981891 
0.15058 0.0808375 
0.155143 0.0655689 
0.159706 0.0518597 
0.16427 0.0393676 
0.168833 0.0280151 
0.173396 0.0178772 
0.177959 0.00925683 
0.182522 0.00220514 
0.187085 -0.00373055 
0.191648 -0.00928559 
0.196211 -0.014742 
0.200774 -0.0197918 
0.205337 -0.0239042 
0.2099 -0.0272601 
0.214463 -0.0312549 
0.219026 -0.0379618 
0.223589 -0.0484814 
0.228152 -0.0622665 
0.232715 -0.0775694 
0.237278 -0.0925533 
0.241841 -0.106059 
0.246404 -0.11761 
0.250967 -0.127637 
0.25553 -0.13706 
0.260093 -0.14636 
0.264656 -0.155234 
0.26922 -0.163097 
0.273783 -0.169558 
0.278346 -0.174588 
0.282909 -0.178403 
0.287472 -0.180812 
0.292035 -0.181476 
0.296598 -0.180456 
0.301161 -0.178323 
0.305724 -0.175811 
0.310287 -0.173342 
0.31485 -0.170122 
0.319413 -0.164828 
0.323976 -0.157359 
0.328539 -0.148822 
0.333102 -0.140488 
0.337665 -0.133494 
0.342228 -0.128856 
0.346791 -0.12755 
0.351354 -0.13037 
0.355917 -0.13728 
0.36048 -0.14735 
0.365043 -0.159563 
0.369606 -0.172532 
0.374169 -0.184749 
0.378733 -0.194929 
0.383296 -0.202258 
0.387859 -0.206658 
0.392422 -0.208455 
0.396985 -0.20815 
0.401548 -0.206284 
0.406111 -0.202947 
0.410674 -0.198479 
0.415237 -0.193896 
0.4198 -0.190409 
0.424363 -0.188376 
0.428926 -0.187389 
0.433489 -0.186779 
0.438052 -0.186129 
0.442615 -0.185389 
0.447178 -0.184017 
0.451741 -0.180634 
0.456304 -0.174095 
0.460867 -0.164591 
0.46543 -0.153511 
