-0.46543 -0.0563386 
-0.460867 -0.0632007 
-0.456304 -0.0711225 
-0.451741 -0.079783 
-0.447178 -0.0889512 
-0.442615 -0.0985256 
-0.438052 -0.10846 
-0.433489 -0.118534 
-0.428926 -0.128196 
-0.424363 -0.136739 
-0.4198 -0.143655 
-0.415237 -0.148604 
-0.410674 -0.151248 
-0.406111 -0.151324 
-0.401548 -0.148796 
-0.396985 -0.143849 
-0.392422 -0.137818 
-0.387859 -0.133361 
-0.383296 -0.132453 
-0.378733 -0.135228 
-0.374169 -0.140079 
-0.369606 -0.144895 
-0.365043 -0.147892 
-0.36048 -0.14794 
-0.355917 -0.14506 
-0.351354 -0.140555 
-0.346791 -0.136487 
-0.342228 -0.134991 
-0.337665 -0.137261 
-0.333102 -0.142757 
-0.328539 -0.149119 
-0.323976 -0.153916 
-0.319413 -0.156095 
-0.31485 -0.156392 
-0.310287 -0.156527 
-0.305724 -0.15775 
-0.301161 -0.160148 
-0.296598 -0.162876 
-0.292035 -0.164693 
-0.287472 -0.164494 
-0.282909 -0.162093 
-0.278346 -0.158801 
-0.273783 -0.155762 
-0.26922 -0.1529 
-0.264656 -0.149065 
-0.260093 -0.14354 
-0.25553 -0.136847 
-0.250967 -0.129911 
-0.246404 -0.123174 
-0.241841 -0.116425 
-0.237278 -0.108893 
-0.232715 -0.0994019 
-0.228152 -0.0867826 
-0.223589 -0.0711236 
-0.219026 -0.0539771 
-0.214463 -0.0378299 
-0.2099 -0.0244587 
-0.205337 -0.0135075 
-0.200774 -0.00393112 
-0.196211 0.00583829 
-0.191648 0.017198 
-0.187085 0.0306367 
-0.182522 0.0459149 
-0.177959 0.062287 
-0.173396 0.0785201 
-0.168833 0.0927558 
-0.16427 0.103548 
-0.159706 0.110678 
-0.155143 0.115207 
-0.15058 0.118953 
-0.146017 0.12376 
-0.141454 0.131416 
-0.136891 0.142825 
-0.132328 0.158183 
-0.127765 0.177783 
-0.123202 0.202309 
-0.118639 0.231637 
-0.114076 0.262859 
-0.109513 0.290517 
-0.10495 0.309902 
-0.100387 0.321556 
-0.0958239 0.328861 
-0.0912608 0.335114 
-0.0866978 0.34249 
-0.0821348 0.35187 
-0.0775717 0.363578 
-0.0730087 0.37867 
-0.0684456 0.39828 
-0.0638826 0.421848 
-0.0593196 0.447254 
-0.0547565 0.471794 
-0.0501935 0.492396 
-0.0456304 0.510303 
-0.0410674 0.528595 
-0.0365043 0.550669 
-0.0319413 0.580341 
-0.0273783 0.620115 
-0.0228152 0.672084 
-0.0182522 0.738446 
-0.0136891 0.818093 
-0.00912608 0.901933 
-0.00456304 0.971033 
0.0 1.0 
0.00456304 0.971033 
0.00912608 0.901933 
0.0136891 0.818093 
0.0182522 0.738446 
0.0228152 0.672084 
0.0273783 0.620116 
0.0319413 0.580341 
0.0365043 0.550669 
0.0410674 0.528595 
0.0456304 0.510303 
0.0501935 0.492396 
0.0547565 0.471794 
0.0593196 0.447254 
0.0638826 0.421848 
0.0684456 0.39828 
0.0730087 0.378671 
0.0775717 0.363578 
0.0821348 0.35187 
0.0866978 0.34249 
0.0912608 0.335114 
0.0958239 0.328861 
0.100387 0.321556 
0.10495 0.309902 
0.109513 0.290517 
0.114076 0.262859 
0.118639 0.231637 
0.123202 0.202309 
0.127765 0.177783 
0.132328 0.158183 
0.136891 0.142825 
0.141454 0.131416 
0.146017 0.123761 
0.15058 0.118953 
0.155143 0.115207 
0.159706 0.110678 
0.16427 0.103548 
0.168833 0.0927557 
0.173396 0.0785202 
0.177959 0.062287 
0.182522 0.0459149 
0.187085 0.0306367 
0.191648 0.017198 
0.196211 0.00583831 
0.200774 -0.00393113 
0.205337 -0.0135075 
0.2099 -0.0244587 
0.214463 -0.03783 
0.219026 -0.053977 
0.223589 -0.0711236 
0.228152 -0.0867826 
0.232715 -0.0994019 
0.237278 -0.108893 
0.241841 -0.116425 
0.246404 -0.123174 
0.250967 -0.129911 
0.25553 -0.136847 
0.260093 -0.14354 
0.264656 -0.149065 
0.26922 -0.1529 
0.273783 -0.155762 
0.278346 -0.158801 
0.282909 -0.162093 
0.287472 -0.164494 
0.292035 -0.164693 
0.296598 -0.162876 
0.301161 -0.160148 
0.305724 -0.15775 
0.310287 -0.156526 
0.31485 -0.156392 
0.319413 -0.156095 
0.323976 -0.153916 
0.328539 -0.149119 
0.333102 -0.142757 
0.337665 -0.137261 
0.342228 -0.134991 
0.346791 -0.136487 
0.351354 -0.140555 
0.355917 -0.14506 
0.36048 -0.14794 
0.365043 -0.147892 
0.369606 -0.144895 
0.374169 -0.140079 
0.378733 -0.135228 
0.383296 -0.132453 
0.387859 -0.133361 
0.392422 -0.137818 
0.396985 -0.143849 
0.401548 -0.148796 
0.406111 -0.151324 
0.410674 -0.151248 
0.415237 -0.148604 
0.4198 -0.143655 
0.424363 -0.136739 
0.428926 -0.128196 
0.433489 -0.118534 
0.438052 -0.10846 
0.442615 -0.0985256 
0.447178 -0.0889512 
0.451741 -0.0797831 
0.456304 -0.0711225 
0.460867 -0.0632007 
0.46543 -0.0563386 
