  1.63205E+05  3.85121E+19
  1.63518E+05  3.85783E+19
  1.63914E+05  3.86023E+19
  1.64300E+05  3.86010E+19
  1.64604E+05  3.86052E+19
  1.64818E+05  3.86072E+19
  1.65139E+05  3.86047E+19
  1.65505E+05  3.85866E+19
  1.65824E+05  3.85420E+19
  1.66013E+05  3.85031E+19
  1.66293E+05  3.84270E+19
  1.66750E+05  3.82950E+19
  1.67256E+05  3.81374E+19
  1.67708E+05  3.79823E+19
  1.68119E+05  3.78316E+19
  1.68360E+05  3.77683E+19
  1.68659E+05  3.77386E+19
  1.68997E+05  3.77653E+19
  1.69269E+05  3.78308E+19
  1.69495E+05  3.79095E+19
  1.69722E+05  3.80052E+19
  1.70095E+05  3.81878E+19
  1.70224E+05  3.82570E+19
  1.70370E+05  3.83407E+19
  1.70525E+05  3.84410E+19
  1.70705E+05  3.85673E+19
  1.70857E+05  3.86817E+19
  1.71033E+05  3.88180E+19
  1.71312E+05  3.90355E+19
  1.71615E+05  3.92324E+19
  1.71941E+05  3.93532E+19
  1.72294E+05  3.93963E+19
  1.72569E+05  3.93691E+19
  1.72862E+05  3.92978E+19
  1.73317E+05  3.91201E+19
  1.73717E+05  3.89052E+19
  1.74065E+05  3.87055E+19
  1.74356E+05  3.85386E+19
  1.74714E+05  3.83522E+19
  1.75189E+05  3.81223E+19
  1.75528E+05  3.80035E+19
  1.75876E+05  3.79384E+19
  1.76169E+05  3.79296E+19
  1.76452E+05  3.79641E+19
  1.76811E+05  3.80740E+19
  1.77148E+05  3.82355E+19
  1.77490E+05  3.84568E+19
  1.77908E+05  3.88066E+19
  1.78295E+05  3.91760E+19
  1.78782E+05  3.96465E+19
  1.79187E+05  4.00432E+19
  1.79556E+05  4.03959E+19
  1.79972E+05  4.07652E+19
  1.80293E+05  4.10229E+19
  1.80577E+05  4.12215E+19
  1.81010E+05  4.14915E+19
  1.81493E+05  4.17187E+19
  1.81712E+05  4.18051E+19
  1.82010E+05  4.19038E+19
  1.82353E+05  4.19647E+19
  1.82698E+05  4.19609E+19
  1.82810E+05  4.19439E+19
  1.82952E+05  4.19075E+19
  1.83152E+05  4.18333E+19
  1.83389E+05  4.17166E+19
  1.83654E+05  4.15561E+19
  1.83907E+05  4.13794E+19
  1.84134E+05  4.11893E+19
  1.84468E+05  4.08524E+19
  1.84713E+05  4.05561E+19
  1.84974E+05  4.02046E+19
  1.85407E+05  3.96045E+19
  1.85874E+05  3.89890E+19
  1.86294E+05  3.84730E+19
  1.86661E+05  3.80413E+19
  1.87085E+05  3.75849E+19
  1.87395E+05  3.72897E+19
  1.87744E+05  3.70024E+19
  1.88216E+05  3.66785E+19
  1.88629E+05  3.64629E+19
  1.88844E+05  3.63600E+19
  1.89133E+05  3.62298E+19
  1.89431E+05  3.61061E+19
  1.89799E+05  3.59738E+19
  1.89968E+05  3.59230E+19
  1.90177E+05  3.58630E+19
  1.90476E+05  3.57916E+19
  1.90812E+05  3.57374E+19
  1.91177E+05  3.57118E+19
  1.91578E+05  3.57095E+19
  1.92106E+05  3.57523E+19
  1.92413E+05  3.57982E+19
  1.92751E+05  3.58630E+19
  1.93221E+05  3.59801E+19
  1.93586E+05  3.60533E+19
  1.93706E+05  3.60781E+19
  1.93849E+05  3.61107E+19
  1.94039E+05  3.61593E+19
  1.94128E+05  3.61855E+19
  1.94227E+05  3.62173E+19
  1.94335E+05  3.62544E+19
  1.94488E+05  3.63098E+19
  1.94659E+05  3.63738E+19
  1.94846E+05  3.64489E+19
  1.95050E+05  3.65399E+19
  1.95266E+05  3.66518E+19
  1.95498E+05  3.67962E+19
  1.95748E+05  3.69804E+19
  1.96013E+05  3.71855E+19
  1.96292E+05  3.74166E+19
  1.96586E+05  3.76835E+19
  1.96901E+05  3.80059E+19
  1.97241E+05  3.83865E+19
  1.97584E+05  3.87901E+19
  1.97939E+05  3.92295E+19
  1.98207E+05  3.95745E+19
  1.98515E+05  3.99799E+19
  1.98899E+05  4.04663E+19
  1.99212E+05  4.08434E+19
  1.99541E+05  4.12146E+19
  1.99767E+05  4.14528E+19
  1.99953E+05  4.16399E+19
  2.00222E+05  4.18948E+19
  2.00516E+05  4.21415E+19
  2.00844E+05  4.23447E+19
  2.01264E+05  4.24379E+19
  2.01676E+05  4.23381E+19
  2.02128E+05  4.20335E+19
  2.02492E+05  4.17031E+19
  2.02857E+05  4.13292E+19
  2.03161E+05  4.10162E+19
  2.03454E+05  4.07185E+19
  2.03953E+05  4.02202E+19
  2.04262E+05  3.99086E+19
  2.04497E+05  3.96665E+19
  2.04710E+05  3.94474E+19
  2.05005E+05  3.91424E+19
  2.05353E+05  3.87906E+19
  2.05587E+05  3.85789E+19
  2.05843E+05  3.83727E+19
  2.06266E+05  3.80827E+19
  2.06574E+05  3.79073E+19
  2.06898E+05  3.77417E+19
  2.07143E+05  3.76357E+19
  2.07371E+05  3.75469E+19
  2.07768E+05  3.74107E+19
  2.08182E+05  3.72607E+19
  2.08619E+05  3.70596E+19
  2.08879E+05  3.69490E+19
  2.09130E+05  3.68581E+19
  2.09594E+05  3.67261E+19
  2.10064E+05  3.66189E+19
  2.10334E+05  3.65608E+19
  2.10654E+05  3.64887E+19
  2.10755E+05  3.64637E+19
  2.10837E+05  3.64405E+19
  2.10936E+05  3.64086E+19
  2.11052E+05  3.63666E+19
  2.11188E+05  3.63118E+19
  2.11341E+05  3.62486E+19
  2.11508E+05  3.61841E+19
  2.11691E+05  3.61320E+19
  2.11883E+05  3.61029E+19
  2.12077E+05  3.61075E+19
  2.12276E+05  3.61444E+19
  2.12480E+05  3.62116E+19
  2.12687E+05  3.63166E+19
  2.12901E+05  3.64580E+19
  2.13120E+05  3.66357E+19
  2.13348E+05  3.68480E+19
  2.13589E+05  3.70909E+19
  2.13861E+05  3.73912E+19
  2.14187E+05  3.77684E+19
  2.14397E+05  3.80022E+19
  2.14778E+05  3.84060E+19
  2.15121E+05  3.87611E+19
  2.15368E+05  3.89943E+19
  2.15691E+05  3.92733E+19
  2.16134E+05  3.96139E+19
  2.16567E+05  3.99351E+19
  2.17104E+05  4.03291E+19
  2.17436E+05  4.05369E+19
  2.17702E+05  4.06680E+19
  2.18081E+05  4.07836E+19
  2.18516E+05  4.08283E+19
  2.19020E+05  4.07290E+19
