-0.46543 -0.0487525 
-0.460867 -0.0644876 
-0.456304 -0.0828882 
-0.451741 -0.100051 
-0.447178 -0.112475 
-0.442615 -0.118474 
-0.438052 -0.118124 
-0.433489 -0.113261 
-0.428926 -0.106233 
-0.424363 -0.097956 
-0.4198 -0.0891291 
-0.415237 -0.0806892 
-0.410674 -0.0740013 
-0.406111 -0.0711895 
-0.401548 -0.0734439 
-0.396985 -0.0802055 
-0.392422 -0.0895992 
-0.387859 -0.0988338 
-0.383296 -0.104151 
-0.378733 -0.103113 
-0.374169 -0.0951309 
-0.369606 -0.0806259 
-0.365043 -0.0615409 
-0.36048 -0.0410765 
-0.355917 -0.0220189 
-0.351354 -0.0051621 
-0.346791 0.0101943 
-0.342228 0.0246304 
-0.337665 0.037509 
-0.333102 0.047006 
-0.328539 0.051795 
-0.323976 0.0517538 
-0.319413 0.0472978 
-0.31485 0.0397126 
-0.310287 0.0299077 
-0.305724 0.017676 
-0.301161 0.00314542 
-0.296598 -0.0126368 
-0.292035 -0.02796 
-0.287472 -0.0415254 
-0.282909 -0.0525574 
-0.278346 -0.0606109 
-0.273783 -0.0660571 
-0.26922 -0.069415 
-0.264656 -0.0711997 
-0.260093 -0.0715502 
-0.25553 -0.070095 
-0.250967 -0.0675649 
-0.246404 -0.0653514 
-0.241841 -0.0641279 
-0.237278 -0.0634891 
-0.232715 -0.0617174 
-0.228152 -0.0563981 
-0.223589 -0.0465723 
-0.219026 -0.033274 
-0.214463 -0.0184908 
-0.2099 -0.00461868 
-0.205337 0.00627342 
-0.200774 0.012344 
-0.196211 0.0119313 
-0.191648 0.00387773 
-0.187085 -0.0114525 
-0.182522 -0.0313895 
-0.177959 -0.0520413 
-0.173396 -0.0690883 
-0.168833 -0.0790462 
-0.16427 -0.0808158 
-0.159706 -0.0747852 
-0.155143 -0.0624885 
-0.15058 -0.0462701 
-0.146017 -0.0287156 
-0.141454 -0.0119906 
-0.136891 0.00274413 
-0.132328 0.015688 
-0.127765 0.0274834 
-0.123202 0.0386863 
-0.118639 0.0495535 
-0.114076 0.0593146 
-0.109513 0.0666625 
-0.10495 0.0720765 
-0.100387 0.0773631 
-0.0958239 0.0839294 
-0.0912608 0.092742 
-0.0866978 0.103315 
-0.0821348 0.11363 
-0.0775717 0.122033 
-0.0730087 0.128347 
-0.0684456 0.133278 
-0.0638826 0.138476 
-0.0593196 0.145774 
-0.0547565 0.156056 
-0.0501935 0.169958 
-0.0456304 0.188572 
-0.0410674 0.214599 
-0.0365043 0.251808 
-0.0319413 0.303768 
-0.0273783 0.374144 
-0.0228152 0.466823 
-0.0182522 0.583024 
-0.0136891 0.716599 
-0.00912608 0.850228 
-0.00456304 0.956834 
0.0 1.0 
0.00456304 0.956834 
0.00912608 0.850229 
0.0136891 0.716599 
0.0182522 0.583024 
0.0228152 0.466823 
0.0273783 0.374144 
0.0319413 0.303768 
0.0365043 0.251808 
0.0410674 0.214599 
0.0456304 0.188572 
0.0501935 0.169958 
0.0547565 0.156056 
0.0593196 0.145774 
0.0638826 0.138476 
0.0684456 0.133278 
0.0730087 0.128347 
0.0775717 0.122033 
0.0821348 0.11363 
0.0866978 0.103315 
0.0912608 0.092742 
0.0958239 0.0839294 
0.100387 0.0773631 
0.10495 0.0720765 
0.109513 0.0666625 
0.114076 0.0593146 
0.118639 0.0495536 
0.123202 0.0386863 
0.127765 0.0274834 
0.132328 0.0156881 
0.136891 0.00274414 
0.141454 -0.0119906 
0.146017 -0.0287156 
0.15058 -0.0462701 
0.155143 -0.0624885 
0.159706 -0.0747853 
0.16427 -0.0808159 
0.168833 -0.0790462 
0.173396 -0.0690883 
0.177959 -0.0520413 
0.182522 -0.0313895 
0.187085 -0.0114525 
0.191648 0.00387771 
0.196211 0.0119313 
0.200774 0.012344 
0.205337 0.00627347 
0.2099 -0.00461868 
0.214463 -0.0184908 
0.219026 -0.033274 
0.223589 -0.0465723 
0.228152 -0.0563981 
0.232715 -0.0617174 
0.237278 -0.063489 
0.241841 -0.0641279 
0.246404 -0.0653515 
0.250967 -0.0675649 
0.25553 -0.070095 
0.260093 -0.0715502 
0.264656 -0.0711998 
0.26922 -0.0694151 
0.273783 -0.0660571 
0.278346 -0.0606109 
0.282909 -0.0525574 
0.287472 -0.0415255 
0.292035 -0.02796 
0.296598 -0.0126368 
0.301161 0.00314542 
0.305724 0.017676 
0.310287 0.0299077 
0.31485 0.0397126 
0.319413 0.0472979 
0.323976 0.0517538 
0.328539 0.0517949 
0.333102 0.047006 
0.337665 0.0375089 
0.342228 0.0246304 
0.346791 0.0101943 
0.351354 -0.00516209 
0.355917 -0.0220189 
0.36048 -0.0410765 
0.365043 -0.061541 
0.369606 -0.0806259 
0.374169 -0.0951309 
0.378733 -0.103113 
0.383296 -0.104151 
0.387859 -0.0988339 
0.392422 -0.0895991 
0.396985 -0.0802055 
0.401548 -0.0734439 
0.406111 -0.0711895 
0.410674 -0.0740013 
0.415237 -0.0806892 
0.4198 -0.0891291 
0.424363 -0.0979561 
0.428926 -0.106233 
0.433489 -0.113261 
0.438052 -0.118124 
0.442615 -0.118473 
0.447178 -0.112475 
0.451741 -0.100051 
0.456304 -0.0828882 
0.460867 -0.0644876 
0.46543 -0.0487524 
